Report Date,Reported For Date,State Description,Head Count
10/30/2015,10/29/2015,Missouri,591
10/30/2015,10/29/2015,Nebraska,524
10/30/2015,10/29/2015,North Carolina,348
10/30/2015,10/29/2015,North Dakota,4
10/30/2015,10/29/2015,Ohio,94
10/30/2015,10/29/2015,Oklahoma,273
10/30/2015,10/29/2015,Pennsylvania,86
10/30/2015,10/29/2015,South Carolina,255
10/30/2015,10/29/2015,South Dakota,390
10/30/2015,10/29/2015,Virginia,228
10/29/2015,10/28/2015,Canada,"1,506"
10/29/2015,10/28/2015,Georgia,62
10/29/2015,10/28/2015,Illinois,"1,103"
10/29/2015,10/28/2015,Indiana,249
10/29/2015,10/28/2015,Iowa,"1,826"
10/29/2015,10/28/2015,Kansas,171
10/29/2015,10/28/2015,Michigan,84
10/29/2015,10/28/2015,Minnesota,697
10/29/2015,10/28/2015,Mississippi,75
10/29/2015,10/28/2015,Missouri,366
10/29/2015,10/28/2015,Nebraska,"1,087"
10/29/2015,10/28/2015,North Carolina,738
10/29/2015,10/28/2015,Ohio,169
10/29/2015,10/28/2015,Oklahoma,702
10/29/2015,10/28/2015,Pennsylvania,215
10/29/2015,10/28/2015,South Carolina,80
10/29/2015,10/28/2015,South Dakota,212
10/29/2015,10/28/2015,Virginia,325
10/29/2015,10/28/2015,Wisconsin,260
10/28/2015,10/27/2015,Arkansas,72
10/28/2015,10/27/2015,Canada,"1,369"
10/28/2015,10/27/2015,Georgia,31
10/28/2015,10/27/2015,Illinois,"1,061"
10/28/2015,10/27/2015,Indiana,364
10/28/2015,10/27/2015,Iowa,"1,864"
10/28/2015,10/27/2015,Kansas,23
10/28/2015,10/27/2015,Michigan,200
10/28/2015,10/27/2015,Minnesota,684
10/28/2015,10/27/2015,Mississippi,152
10/28/2015,10/27/2015,Missouri,137
10/28/2015,10/27/2015,Nebraska,694
10/28/2015,10/27/2015,North Carolina,720
10/28/2015,10/27/2015,Ohio,354
10/28/2015,10/27/2015,Oklahoma,464
10/28/2015,10/27/2015,Pennsylvania,174
10/28/2015,10/27/2015,South Dakota,88
10/28/2015,10/27/2015,Wisconsin,11
10/27/2015,10/26/2015,Arkansas,225
10/27/2015,10/26/2015,Canada,"1,335"
10/27/2015,10/26/2015,Georgia,202
10/27/2015,10/26/2015,Illinois,972
10/27/2015,10/26/2015,Indiana,291
10/27/2015,10/26/2015,Iowa,"1,674"
10/27/2015,10/26/2015,Kansas,90
10/27/2015,10/26/2015,Michigan,337
10/27/2015,10/26/2015,Minnesota,843
10/27/2015,10/26/2015,Mississippi,150
10/27/2015,10/26/2015,Missouri,272
10/27/2015,10/26/2015,Nebraska,562
10/27/2015,10/26/2015,North Carolina,706
10/27/2015,10/26/2015,Ohio,247
10/27/2015,10/26/2015,Oklahoma,421
10/27/2015,10/26/2015,South Dakota,201
10/27/2015,10/26/2015,Wisconsin,110
10/26/2015,10/23/2015,Arkansas,75
10/26/2015,10/23/2015,Canada,"1,453"
10/26/2015,10/23/2015,Illinois,736
10/26/2015,10/23/2015,Indiana,159
10/26/2015,10/23/2015,Iowa,"2,265"
10/26/2015,10/23/2015,Kansas,6
10/26/2015,10/23/2015,Kentucky,88
10/26/2015,10/23/2015,Minnesota,"4,221"
10/26/2015,10/23/2015,Missouri,551
10/26/2015,10/23/2015,Nebraska,"1,058"
10/26/2015,10/23/2015,North Carolina,422
10/26/2015,10/23/2015,Ohio,190
10/26/2015,10/23/2015,Oklahoma,553
10/26/2015,10/23/2015,Pennsylvania,191
10/26/2015,10/23/2015,South Carolina,135
10/26/2015,10/23/2015,South Dakota,307
10/26/2015,10/23/2015,Virginia,344
10/26/2015,10/23/2015,Wisconsin,162
10/23/2015,10/22/2015,Arkansas,150
10/23/2015,10/22/2015,Canada,"1,508"
10/23/2015,10/22/2015,Illinois,968
10/23/2015,10/22/2015,Indiana,439
10/23/2015,10/22/2015,Iowa,"1,622"
10/23/2015,10/22/2015,Michigan,262
10/23/2015,10/22/2015,Minnesota,504
10/23/2015,10/22/2015,Missouri,365
10/23/2015,10/22/2015,Nebraska,519
10/23/2015,10/22/2015,North Carolina,522
10/23/2015,10/22/2015,North Dakota,1
10/23/2015,10/22/2015,Ohio,19
10/23/2015,10/22/2015,Oklahoma,190
10/23/2015,10/22/2015,Pennsylvania,302
10/23/2015,10/22/2015,South Carolina,99
10/23/2015,10/22/2015,South Dakota,285
10/23/2015,10/22/2015,Wisconsin,216
10/22/2015,10/21/2015,Arkansas,241
10/22/2015,10/21/2015,Canada,"1,127"
10/22/2015,10/21/2015,Georgia,80
10/22/2015,10/21/2015,Illinois,"1,205"
10/22/2015,10/21/2015,Indiana,383
10/22/2015,10/21/2015,Iowa,"1,665"
10/22/2015,10/21/2015,Kansas,123
10/22/2015,10/21/2015,Michigan,157
10/22/2015,10/21/2015,Minnesota,956
10/22/2015,10/21/2015,Missouri,455
10/22/2015,10/21/2015,Nebraska,688
10/22/2015,10/21/2015,North Carolina,367
10/22/2015,10/21/2015,Ohio,180
10/22/2015,10/21/2015,Oklahoma,727
10/22/2015,10/21/2015,Pennsylvania,288
10/22/2015,10/21/2015,South Carolina,174
10/22/2015,10/21/2015,South Dakota,391
10/22/2015,10/21/2015,Virginia,258
10/22/2015,10/21/2015,Wisconsin,113
10/21/2015,10/20/2015,Arkansas,243
10/21/2015,10/20/2015,Canada,"1,784"
10/21/2015,10/20/2015,Illinois,"1,159"
10/21/2015,10/20/2015,Indiana,264
10/21/2015,10/20/2015,Iowa,"1,944"
10/21/2015,10/20/2015,Kansas,95
10/21/2015,10/20/2015,Michigan,192
10/21/2015,10/20/2015,Minnesota,653
10/21/2015,10/20/2015,Mississippi,77
10/21/2015,10/20/2015,Missouri,462
10/21/2015,10/20/2015,Nebraska,693
10/21/2015,10/20/2015,North Carolina,507
10/21/2015,10/20/2015,Ohio,332
10/21/2015,10/20/2015,Oklahoma,456
10/21/2015,10/20/2015,Pennsylvania,170
10/21/2015,10/20/2015,South Carolina,82
10/21/2015,10/20/2015,South Dakota,207
10/21/2015,10/20/2015,Utah,87
10/21/2015,10/20/2015,Virginia,85
10/21/2015,10/20/2015,Wisconsin,45
10/20/2015,10/19/2015,Arkansas,225
10/20/2015,10/19/2015,Canada,"1,211"
10/20/2015,10/19/2015,Illinois,984
10/20/2015,10/19/2015,Indiana,396
10/20/2015,10/19/2015,Iowa,"1,920"
10/20/2015,10/19/2015,Kansas,6
10/20/2015,10/19/2015,Michigan,174
10/20/2015,10/19/2015,Minnesota,717
10/20/2015,10/19/2015,Mississippi,70
10/20/2015,10/19/2015,Missouri,125
10/20/2015,10/19/2015,Nebraska,717
10/20/2015,10/19/2015,North Carolina,651
10/20/2015,10/19/2015,Ohio,163
10/20/2015,10/19/2015,Oklahoma,442
10/20/2015,10/19/2015,South Dakota,373
10/19/2015,10/16/2015,Arkansas,75
10/19/2015,10/16/2015,Canada,"1,333"
10/19/2015,10/16/2015,Georgia,70
10/19/2015,10/16/2015,Illinois,694
10/19/2015,10/16/2015,Indiana,432
10/19/2015,10/16/2015,Iowa,"2,008"
10/19/2015,10/16/2015,Michigan,347
10/19/2015,10/16/2015,Minnesota,"1,387"
10/19/2015,10/16/2015,Missouri,351
10/19/2015,10/16/2015,Nebraska,"1,316"
10/19/2015,10/16/2015,North Carolina,693
10/19/2015,10/16/2015,Ohio,198
10/19/2015,10/16/2015,Oklahoma,371
10/19/2015,10/16/2015,Pennsylvania,196
10/19/2015,10/16/2015,South Carolina,79
10/19/2015,10/16/2015,South Dakota,255
10/19/2015,10/16/2015,Virginia,146
10/19/2015,10/16/2015,Wisconsin,144
10/16/2015,10/15/2015,Arkansas,150
10/16/2015,10/15/2015,Canada,"1,345"
10/16/2015,10/15/2015,Illinois,994
10/16/2015,10/15/2015,Indiana,418
10/16/2015,10/15/2015,Iowa,"2,186"
10/16/2015,10/15/2015,Michigan,277
10/16/2015,10/15/2015,Minnesota,679
10/16/2015,10/15/2015,Missouri,602
10/16/2015,10/15/2015,Nebraska,742
10/16/2015,10/15/2015,North Carolina,665
10/16/2015,10/15/2015,Ohio,4
10/16/2015,10/15/2015,Oklahoma,577
10/16/2015,10/15/2015,Pennsylvania,85
10/16/2015,10/15/2015,South Carolina,176
10/16/2015,10/15/2015,South Dakota,324
10/16/2015,10/15/2015,Virginia,90
10/16/2015,10/15/2015,Wisconsin,114
10/15/2015,10/14/2015,Canada,"1,250"
10/15/2015,10/14/2015,Georgia,152
10/15/2015,10/14/2015,Illinois,"1,214"
10/15/2015,10/14/2015,Indiana,281
10/15/2015,10/14/2015,Iowa,"1,848"
10/15/2015,10/14/2015,Kansas,76
10/15/2015,10/14/2015,Michigan,280
10/15/2015,10/14/2015,Minnesota,617
10/15/2015,10/14/2015,Missouri,422
10/15/2015,10/14/2015,Nebraska,498
10/15/2015,10/14/2015,North Carolina,290
10/15/2015,10/14/2015,Ohio,263
10/15/2015,10/14/2015,Oklahoma,440
10/15/2015,10/14/2015,Pennsylvania,184
10/15/2015,10/14/2015,South Carolina,85
10/15/2015,10/14/2015,South Dakota,467
10/15/2015,10/14/2015,Virginia,234
10/15/2015,10/14/2015,Wisconsin,151
10/14/2015,10/13/2015,Arkansas,75
10/14/2015,10/13/2015,Canada,"1,797"
10/14/2015,10/13/2015,Illinois,"1,154"
10/14/2015,10/13/2015,Indiana,312
10/14/2015,10/13/2015,Iowa,"2,416"
10/14/2015,10/13/2015,Kansas,145
10/14/2015,10/13/2015,Michigan,268
10/14/2015,10/13/2015,Minnesota,501
10/14/2015,10/13/2015,Missouri,202
10/14/2015,10/13/2015,Nebraska,680
10/14/2015,10/13/2015,North Carolina,557
10/14/2015,10/13/2015,Ohio,253
10/14/2015,10/13/2015,Oklahoma,393
10/14/2015,10/13/2015,Pennsylvania,169
10/14/2015,10/13/2015,South Dakota,90
10/14/2015,10/13/2015,Virginia,76
10/14/2015,10/13/2015,Wisconsin,127
10/13/2015,10/12/2015,Arkansas,150
10/13/2015,10/12/2015,Canada,"1,562"
10/13/2015,10/12/2015,Illinois,"1,411"
10/13/2015,10/12/2015,Indiana,398
10/13/2015,10/12/2015,Iowa,"1,978"
10/13/2015,10/12/2015,Kansas,70
10/13/2015,10/12/2015,Michigan,96
10/13/2015,10/12/2015,Minnesota,762
10/13/2015,10/12/2015,Mississippi,75
10/13/2015,10/12/2015,Missouri,115
10/13/2015,10/12/2015,Nebraska,478
10/13/2015,10/12/2015,North Carolina,530
10/13/2015,10/12/2015,Ohio,185
10/13/2015,10/12/2015,Oklahoma,526
10/13/2015,10/12/2015,South Dakota,179
10/13/2015,10/12/2015,Wisconsin,142
10/12/2015,10/9/2015,Arkansas,131
10/12/2015,10/9/2015,Canada,"1,582"
10/12/2015,10/9/2015,Georgia,90
10/12/2015,10/9/2015,Illinois,748
10/12/2015,10/9/2015,Indiana,374
10/12/2015,10/9/2015,Iowa,"2,151"
10/12/2015,10/9/2015,Michigan,271
10/12/2015,10/9/2015,Minnesota,"1,203"
10/12/2015,10/9/2015,Missouri,328
10/12/2015,10/9/2015,Nebraska,"1,146"
10/12/2015,10/9/2015,North Carolina,425
10/12/2015,10/9/2015,Ohio,334
10/12/2015,10/9/2015,Oklahoma,356
10/12/2015,10/9/2015,Pennsylvania,101
10/12/2015,10/9/2015,South Carolina,107
10/12/2015,10/9/2015,South Dakota,483
10/12/2015,10/9/2015,Virginia,255
10/12/2015,10/9/2015,Wisconsin,29
10/9/2015,10/8/2015,Arkansas,225
10/9/2015,10/8/2015,Canada,"1,294"
10/9/2015,10/8/2015,Illinois,791
10/9/2015,10/8/2015,Indiana,259
10/9/2015,10/8/2015,Iowa,"2,134"
10/9/2015,10/8/2015,Michigan,186
10/9/2015,10/8/2015,Minnesota,604
10/9/2015,10/8/2015,Missouri,448
10/9/2015,10/8/2015,Nebraska,"1,239"
10/9/2015,10/8/2015,North Carolina,396
10/9/2015,10/8/2015,Ohio,87
10/9/2015,10/8/2015,Oklahoma,550
10/9/2015,10/8/2015,Pennsylvania,284
10/9/2015,10/8/2015,South Carolina,94
10/9/2015,10/8/2015,South Dakota,401
10/9/2015,10/8/2015,Virginia,152
10/9/2015,10/8/2015,Wisconsin,108
10/8/2015,10/7/2015,Canada,"1,493"
10/8/2015,10/7/2015,Illinois,"1,553"
10/8/2015,10/7/2015,Indiana,544
10/8/2015,10/7/2015,Iowa,"2,152"
10/8/2015,10/7/2015,Kansas,46
10/8/2015,10/7/2015,Michigan,109
10/8/2015,10/7/2015,Minnesota,780
10/8/2015,10/7/2015,Missouri,312
10/8/2015,10/7/2015,Nebraska,598
10/8/2015,10/7/2015,North Carolina,602
10/8/2015,10/7/2015,Ohio,97
10/8/2015,10/7/2015,Oklahoma,509
10/8/2015,10/7/2015,Pennsylvania,196
10/8/2015,10/7/2015,South Carolina,154
10/8/2015,10/7/2015,South Dakota,446
10/8/2015,10/7/2015,Virginia,72
10/8/2015,10/7/2015,Wisconsin,184
10/7/2015,10/6/2015,Arkansas,163
10/7/2015,10/6/2015,Canada,"1,766"
10/7/2015,10/6/2015,Georgia,93
10/7/2015,10/6/2015,Illinois,"1,014"
10/7/2015,10/6/2015,Indiana,227
10/7/2015,10/6/2015,Iowa,"2,040"
10/7/2015,10/6/2015,Kansas,156
10/7/2015,10/6/2015,Michigan,369
10/7/2015,10/6/2015,Minnesota,901
10/7/2015,10/6/2015,Missouri,162
10/7/2015,10/6/2015,Nebraska,907
10/7/2015,10/6/2015,North Carolina,592
10/7/2015,10/6/2015,Ohio,267
10/7/2015,10/6/2015,Oklahoma,348
10/7/2015,10/6/2015,Pennsylvania,181
10/7/2015,10/6/2015,South Carolina,89
10/7/2015,10/6/2015,South Dakota,48
10/7/2015,10/6/2015,Virginia,73
10/7/2015,10/6/2015,Wisconsin,114
10/6/2015,10/5/2015,Arkansas,300
10/6/2015,10/5/2015,Canada,"1,619"
10/6/2015,10/5/2015,Illinois,807
10/6/2015,10/5/2015,Indiana,298
10/6/2015,10/5/2015,Iowa,"2,112"
10/6/2015,10/5/2015,Kansas,192
10/6/2015,10/5/2015,Michigan,175
10/6/2015,10/5/2015,Minnesota,525
10/6/2015,10/5/2015,Mississippi,74
10/6/2015,10/5/2015,Missouri,248
10/6/2015,10/5/2015,Nebraska,621
10/6/2015,10/5/2015,North Carolina,"1,067"
10/6/2015,10/5/2015,Ohio,199
10/6/2015,10/5/2015,Oklahoma,358
10/6/2015,10/5/2015,South Carolina,79
10/6/2015,10/5/2015,South Dakota,366
10/6/2015,10/5/2015,Wisconsin,23
10/5/2015,10/2/2015,Arkansas,99
10/5/2015,10/2/2015,Canada,"1,107"
10/5/2015,10/2/2015,Georgia,150
10/5/2015,10/2/2015,Illinois,894
10/5/2015,10/2/2015,Indiana,315
10/5/2015,10/2/2015,Iowa,"2,308"
10/5/2015,10/2/2015,Michigan,266
10/5/2015,10/2/2015,Minnesota,953
10/5/2015,10/2/2015,Missouri,351
10/5/2015,10/2/2015,Nebraska,949
10/5/2015,10/2/2015,North Carolina,792
10/5/2015,10/2/2015,Ohio,144
10/5/2015,10/2/2015,Oklahoma,719
10/5/2015,10/2/2015,Pennsylvania,107
10/5/2015,10/2/2015,South Carolina,71
10/5/2015,10/2/2015,South Dakota,210
10/5/2015,10/2/2015,Wisconsin,39
10/2/2015,10/1/2015,Arkansas,216
10/2/2015,10/1/2015,Canada,"1,520"
10/2/2015,10/1/2015,Illinois,"1,241"
10/2/2015,10/1/2015,Indiana,216
10/2/2015,10/1/2015,Iowa,"1,910"
10/2/2015,10/1/2015,Michigan,281
10/2/2015,10/1/2015,Minnesota,867
10/2/2015,10/1/2015,Missouri,563
10/2/2015,10/1/2015,Nebraska,757
10/2/2015,10/1/2015,North Carolina,518
10/2/2015,10/1/2015,Ohio,184
10/2/2015,10/1/2015,Oklahoma,423
10/2/2015,10/1/2015,Pennsylvania,92
10/2/2015,10/1/2015,South Carolina,85
10/2/2015,10/1/2015,South Dakota,585
10/2/2015,10/1/2015,Virginia,171
10/2/2015,10/1/2015,Wisconsin,191
10/1/2015,9/30/2015,Arkansas,75
10/1/2015,9/30/2015,Canada,"1,176"
10/1/2015,9/30/2015,Georgia,93
10/1/2015,9/30/2015,Illinois,"1,217"
10/1/2015,9/30/2015,Indiana,445
10/1/2015,9/30/2015,Iowa,"2,411"
10/1/2015,9/30/2015,Kansas,112
10/1/2015,9/30/2015,Michigan,242
10/1/2015,9/30/2015,Minnesota,700
10/1/2015,9/30/2015,Missouri,356
10/1/2015,9/30/2015,Nebraska,"1,040"
10/1/2015,9/30/2015,North Carolina,455
10/1/2015,9/30/2015,Ohio,172
10/1/2015,9/30/2015,Oklahoma,529
10/1/2015,9/30/2015,Pennsylvania,202
10/1/2015,9/30/2015,South Carolina,154
10/1/2015,9/30/2015,South Dakota,419
10/1/2015,9/30/2015,Virginia,242
10/1/2015,9/30/2015,Wisconsin,284
9/30/2015,9/29/2015,Arkansas,35
9/30/2015,9/29/2015,Canada,"1,306"
9/30/2015,9/29/2015,Illinois,"1,609"
9/30/2015,9/29/2015,Indiana,265
9/30/2015,9/29/2015,Iowa,"1,726"
9/30/2015,9/29/2015,Kansas,183
9/30/2015,9/29/2015,Michigan,173
9/30/2015,9/29/2015,Minnesota,740
9/30/2015,9/29/2015,Mississippi,75
9/30/2015,9/29/2015,Missouri,310
9/30/2015,9/29/2015,Nebraska,830
9/30/2015,9/29/2015,North Carolina,605
9/30/2015,9/29/2015,Ohio,317
9/30/2015,9/29/2015,Oklahoma,459
9/30/2015,9/29/2015,Pennsylvania,174
9/30/2015,9/29/2015,South Carolina,77
9/30/2015,9/29/2015,South Dakota,234
9/30/2015,9/29/2015,Virginia,153
9/30/2015,9/29/2015,Wisconsin,157
9/29/2015,9/28/2015,Arkansas,270
9/29/2015,9/28/2015,Canada,"1,705"
9/29/2015,9/28/2015,Illinois,884
9/29/2015,9/28/2015,Indiana,403
9/29/2015,9/28/2015,Iowa,"2,235"
9/29/2015,9/28/2015,Michigan,94
9/29/2015,9/28/2015,Minnesota,804
9/29/2015,9/28/2015,Mississippi,70
9/29/2015,9/28/2015,Missouri,160
9/29/2015,9/28/2015,Nebraska,538
9/29/2015,9/28/2015,North Carolina,542
9/29/2015,9/28/2015,Ohio,405
9/29/2015,9/28/2015,Oklahoma,641
9/29/2015,9/28/2015,Pennsylvania,88
9/29/2015,9/28/2015,South Dakota,360
9/29/2015,9/28/2015,Wisconsin,315
9/28/2015,9/25/2015,Arkansas,75
9/28/2015,9/25/2015,Canada,"1,789"
9/28/2015,9/25/2015,Georgia,180
9/28/2015,9/25/2015,Illinois,954
9/28/2015,9/25/2015,Indiana,267
9/28/2015,9/25/2015,Iowa,"2,542"
9/28/2015,9/25/2015,Kansas,2
9/28/2015,9/25/2015,Michigan,260
9/28/2015,9/25/2015,Minnesota,"1,054"
9/28/2015,9/25/2015,Missouri,391
9/28/2015,9/25/2015,Montana,64
9/28/2015,9/25/2015,Nebraska,"1,279"
9/28/2015,9/25/2015,North Carolina,839
9/28/2015,9/25/2015,Ohio,326
9/28/2015,9/25/2015,Oklahoma,645
9/28/2015,9/25/2015,Pennsylvania,106
9/28/2015,9/25/2015,South Carolina,153
9/28/2015,9/25/2015,South Dakota,186
9/28/2015,9/25/2015,Virginia,247
9/28/2015,9/25/2015,Wisconsin,192
9/25/2015,9/24/2015,Arkansas,155
9/25/2015,9/24/2015,Canada,"1,655"
9/25/2015,9/24/2015,Georgia,6
9/25/2015,9/24/2015,Illinois,891
9/25/2015,9/24/2015,Indiana,366
9/25/2015,9/24/2015,Iowa,"2,121"
9/25/2015,9/24/2015,Michigan,270
9/25/2015,9/24/2015,Minnesota,990
9/25/2015,9/24/2015,Missouri,446
9/25/2015,9/24/2015,Nebraska,"1,143"
9/25/2015,9/24/2015,North Carolina,423
9/25/2015,9/24/2015,Oklahoma,552
9/25/2015,9/24/2015,Pennsylvania,200
9/25/2015,9/24/2015,South Carolina,98
9/25/2015,9/24/2015,South Dakota,242
9/25/2015,9/24/2015,Virginia,192
9/25/2015,9/24/2015,Wisconsin,60
9/24/2015,9/23/2015,Arkansas,166
9/24/2015,9/23/2015,Canada,"1,286"
9/24/2015,9/23/2015,Illinois,"1,666"
9/24/2015,9/23/2015,Indiana,433
9/24/2015,9/23/2015,Iowa,"1,756"
9/24/2015,9/23/2015,Kansas,84
9/24/2015,9/23/2015,Michigan,92
9/24/2015,9/23/2015,Minnesota,631
9/24/2015,9/23/2015,Missouri,719
9/24/2015,9/23/2015,Nebraska,895
9/24/2015,9/23/2015,North Carolina,503
9/24/2015,9/23/2015,Ohio,92
9/24/2015,9/23/2015,Oklahoma,543
9/24/2015,9/23/2015,Pennsylvania,191
9/24/2015,9/23/2015,South Carolina,161
9/24/2015,9/23/2015,South Dakota,430
9/24/2015,9/23/2015,Virginia,172
9/24/2015,9/23/2015,Wisconsin,33
9/23/2015,9/22/2015,Arkansas,75
9/23/2015,9/22/2015,Canada,"1,531"
9/23/2015,9/22/2015,Georgia,132
9/23/2015,9/22/2015,Illinois,"1,074"
9/23/2015,9/22/2015,Indiana,205
9/23/2015,9/22/2015,Iowa,"2,456"
9/23/2015,9/22/2015,Kansas,192
9/23/2015,9/22/2015,Michigan,291
9/23/2015,9/22/2015,Minnesota,902
9/23/2015,9/22/2015,Missouri,282
9/23/2015,9/22/2015,Nebraska,624
9/23/2015,9/22/2015,North Carolina,889
9/23/2015,9/22/2015,Ohio,92
9/23/2015,9/22/2015,Oklahoma,371
9/23/2015,9/22/2015,Pennsylvania,262
9/23/2015,9/22/2015,South Dakota,168
9/23/2015,9/22/2015,Virginia,159
9/23/2015,9/22/2015,Wisconsin,51
9/22/2015,9/21/2015,Arkansas,370
9/22/2015,9/21/2015,Canada,"1,490"
9/22/2015,9/21/2015,Georgia,168
9/22/2015,9/21/2015,Illinois,"1,117"
9/22/2015,9/21/2015,Indiana,491
9/22/2015,9/21/2015,Iowa,"1,907"
9/22/2015,9/21/2015,Kansas,98
9/22/2015,9/21/2015,Michigan,73
9/22/2015,9/21/2015,Minnesota,727
9/22/2015,9/21/2015,Missouri,422
9/22/2015,9/21/2015,Nebraska,650
9/22/2015,9/21/2015,North Carolina,670
9/22/2015,9/21/2015,Ohio,267
9/22/2015,9/21/2015,Oklahoma,514
9/22/2015,9/21/2015,South Dakota,370
9/22/2015,9/21/2015,Wisconsin,1
9/21/2015,9/18/2015,Arkansas,75
9/21/2015,9/18/2015,Canada,"1,966"
9/21/2015,9/18/2015,Georgia,90
9/21/2015,9/18/2015,Illinois,"1,044"
9/21/2015,9/18/2015,Indiana,259
9/21/2015,9/18/2015,Iowa,"1,820"
9/21/2015,9/18/2015,Michigan,423
9/21/2015,9/18/2015,Minnesota,"1,304"
9/21/2015,9/18/2015,Missouri,530
9/21/2015,9/18/2015,Nebraska,789
9/21/2015,9/18/2015,North Carolina,509
9/21/2015,9/18/2015,North Dakota,1
9/21/2015,9/18/2015,Ohio,64
9/21/2015,9/18/2015,Oklahoma,511
9/21/2015,9/18/2015,Pennsylvania,86
9/21/2015,9/18/2015,South Carolina,185
9/21/2015,9/18/2015,South Dakota,238
9/21/2015,9/18/2015,Virginia,164
9/21/2015,9/18/2015,Wisconsin,122
9/18/2015,9/17/2015,Arkansas,144
9/18/2015,9/17/2015,Canada,"1,246"
9/18/2015,9/17/2015,Illinois,"1,002"
9/18/2015,9/17/2015,Indiana,290
9/18/2015,9/17/2015,Iowa,"2,102"
9/18/2015,9/17/2015,Michigan,120
9/18/2015,9/17/2015,Minnesota,733
9/18/2015,9/17/2015,Missouri,567
9/18/2015,9/17/2015,Nebraska,915
9/18/2015,9/17/2015,North Carolina,429
9/18/2015,9/17/2015,Ohio,94
9/18/2015,9/17/2015,Oklahoma,542
9/18/2015,9/17/2015,Pennsylvania,495
9/18/2015,9/17/2015,South Carolina,165
9/18/2015,9/17/2015,South Dakota,414
9/18/2015,9/17/2015,Virginia,174
9/18/2015,9/17/2015,Wisconsin,35
9/17/2015,9/16/2015,Arkansas,48
9/17/2015,9/16/2015,Canada,"1,584"
9/17/2015,9/16/2015,Illinois,"1,338"
9/17/2015,9/16/2015,Indiana,331
9/17/2015,9/16/2015,Iowa,"2,324"
9/17/2015,9/16/2015,Michigan,227
9/17/2015,9/16/2015,Minnesota,559
9/17/2015,9/16/2015,Mississippi,71
9/17/2015,9/16/2015,Missouri,421
9/17/2015,9/16/2015,Nebraska,762
9/17/2015,9/16/2015,North Carolina,561
9/17/2015,9/16/2015,Oklahoma,526
9/17/2015,9/16/2015,Pennsylvania,84
9/17/2015,9/16/2015,South Carolina,232
9/17/2015,9/16/2015,South Dakota,556
9/17/2015,9/16/2015,Virginia,174
9/17/2015,9/16/2015,Wisconsin,61
9/16/2015,9/15/2015,Arkansas,104
9/16/2015,9/15/2015,Canada,"1,361"
9/16/2015,9/15/2015,Georgia,90
9/16/2015,9/15/2015,Illinois,"1,722"
9/16/2015,9/15/2015,Indiana,214
9/16/2015,9/15/2015,Iowa,"2,599"
9/16/2015,9/15/2015,Kansas,194
9/16/2015,9/15/2015,Michigan,183
9/16/2015,9/15/2015,Minnesota,858
9/16/2015,9/15/2015,Mississippi,71
9/16/2015,9/15/2015,Missouri,450
9/16/2015,9/15/2015,Nebraska,714
9/16/2015,9/15/2015,North Carolina,695
9/16/2015,9/15/2015,Ohio,305
9/16/2015,9/15/2015,Oklahoma,570
9/16/2015,9/15/2015,Pennsylvania,255
9/16/2015,9/15/2015,South Carolina,20
9/16/2015,9/15/2015,South Dakota,190
9/16/2015,9/15/2015,Utah,89
9/16/2015,9/15/2015,Virginia,70
9/16/2015,9/15/2015,Wisconsin,65
9/15/2015,9/14/2015,Canada,"1,947"
9/15/2015,9/14/2015,Illinois,"1,334"
9/15/2015,9/14/2015,Indiana,322
9/15/2015,9/14/2015,Iowa,"1,974"
9/15/2015,9/14/2015,Kansas,24
9/15/2015,9/14/2015,Michigan,273
9/15/2015,9/14/2015,Minnesota,"1,129"
9/15/2015,9/14/2015,Mississippi,70
9/15/2015,9/14/2015,Missouri,234
9/15/2015,9/14/2015,Nebraska,468
9/15/2015,9/14/2015,North Carolina,702
9/15/2015,9/14/2015,Ohio,238
9/15/2015,9/14/2015,Oklahoma,540
9/15/2015,9/14/2015,South Dakota,689
9/15/2015,9/14/2015,Wisconsin,121
9/14/2015,9/11/2015,Arkansas,128
9/14/2015,9/11/2015,Canada,"1,481"
9/14/2015,9/11/2015,Georgia,75
9/14/2015,9/11/2015,Illinois,820
9/14/2015,9/11/2015,Indiana,211
9/14/2015,9/11/2015,Iowa,"2,177"
9/14/2015,9/11/2015,Michigan,103
9/14/2015,9/11/2015,Minnesota,"1,130"
9/14/2015,9/11/2015,Missouri,663
9/14/2015,9/11/2015,Nebraska,"1,287"
9/14/2015,9/11/2015,North Carolina,523
9/14/2015,9/11/2015,Ohio,88
9/14/2015,9/11/2015,Oklahoma,562
9/14/2015,9/11/2015,Pennsylvania,104
9/14/2015,9/11/2015,South Dakota,292
9/14/2015,9/11/2015,Virginia,72
9/14/2015,9/11/2015,Wisconsin,98
9/11/2015,9/10/2015,Arkansas,150
9/11/2015,9/10/2015,Canada,"1,443"
9/11/2015,9/10/2015,Illinois,"1,009"
9/11/2015,9/10/2015,Indiana,310
9/11/2015,9/10/2015,Iowa,"1,640"
9/11/2015,9/10/2015,Michigan,264
9/11/2015,9/10/2015,Minnesota,794
9/11/2015,9/10/2015,Missouri,393
9/11/2015,9/10/2015,Nebraska,798
9/11/2015,9/10/2015,North Carolina,581
9/11/2015,9/10/2015,Ohio,93
9/11/2015,9/10/2015,Oklahoma,272
9/11/2015,9/10/2015,Pennsylvania,85
9/11/2015,9/10/2015,South Carolina,159
